"","","","1961 [1961]","1961 [1961]","1961 [1961]","1962 [1962]","1962 [1962]","1962 [1962]","1963 [1963]","1963 [1963]","1963 [1963]","1964 [1964]","1964 [1964]","1964 [1964]","1965 [1965]","1965 [1965]","1965 [1965]","1966 [1966]","1966 [1966]","1966 [1966]","1967 [1967]","1967 [1967]","1967 [1967]","1968 [1968]","1968 [1968]","1968 [1968]","1969 [1969]","1969 [1969]","1969 [1969]","1970 [1970]","1970 [1970]","1970 [1970]","1971 [1971]","1971 [1971]","1971 [1971]","1972 [1972]","1972 [1972]","1972 [1972]","1973 [1973]","1973 [1973]","1973 [1973]","1974 [1974]","1974 [1974]","1974 [1974]","1975 [1975]","1975 [1975]","1975 [1975]","1976 [1976]","1976 [1976]","1976 [1976]","1977 [1977]","1977 [1977]","1977 [1977]","1979 [1979]","1979 [1979]","1979 [1979]","1980 [1980]","1980 [1980]","1980 [1980]","1981 [1981]","1981 [1981]","1981 [1981]","1982 [1982]","1982 [1982]","1982 [1982]","1983 [1983]","1983 [1983]","1983 [1983]","1984 [1984]","1984 [1984]","1984 [1984]","1985 [1985]","1985 [1985]","1985 [1985]","1986 [1986]","1986 [1986]","1986 [1986]","1987 [1987]","1987 [1987]","1987 [1987]","1988 [1988]","1988 [1988]","1988 [1988]","1989 [1989]","1989 [1989]","1989 [1989]","1990 [1990]","1990 [1990]","1990 [1990]","1991 [1991]","1991 [1991]","1991 [1991]","1992 [1992]","1992 [1992]","1992 [1992]","1993 [1993]","1993 [1993]","1993 [1993]","1994 [1994]","1994 [1994]","1994 [1994]","1995 [1995]","1995 [1995]","1995 [1995]","1996 [1996]","1996 [1996]","1996 [1996]","1997 [1997]","1997 [1997]","1997 [1997]","1998 [1998]","1998 [1998]","1998 [1998]","1999 [1999]","1999 [1999]","1999 [1999]","2000 [2000]","2000 [2000]","2000 [2000]","2001 [2001]","2001 [2001]","2001 [2001]","2002 [2002]","2002 [2002]","2002 [2002]","2003 [2003]","2003 [2003]","2003 [2003]","2004 [2004]","2004 [2004]","2004 [2004]","2005 [2005]","2005 [2005]","2005 [2005]","2006 [2006]","2006 [2006]","2006 [2006]","2007 [2007]","2007 [2007]","2007 [2007]"
"Uganda [226]","Import Value [5622]","Pedestrian controlled tractors (single axle tractors) [2455010]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","27","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","48","Official data reported on FAO Questionnaires from countries","1000 US$","737","Official data reported on FAO Questionnaires from countries","1000 US$","53","Official data reported on FAO Questionnaires from countries","1000 US$","95","Official data reported on FAO Questionnaires from countries","1000 US$","76","Official data reported on FAO Questionnaires from countries","1000 US$","157","Official data reported on FAO Questionnaires from countries","1000 US$","81","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Ploughs (e.g. reversible and non-reversible ploughs) [2455001]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","119","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","34","Official data reported on FAO Questionnaires from countries","1000 US$","67","Official data reported on FAO Questionnaires from countries","1000 US$","103","Official data reported on FAO Questionnaires from countries","1000 US$","338","Official data reported on FAO Questionnaires from countries","1000 US$","43","Official data reported on FAO Questionnaires from countries","1000 US$","120","Official data reported on FAO Questionnaires from countries","1000 US$","176","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Root or tuber harvesting machines [2455006]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","1","Official data reported on FAO Questionnaires from countries","","",""
"Uganda [226]","Import Value [5622]","Seeders, planters and transplanters [2455002]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","19","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","22","Official data reported on FAO Questionnaires from countries","1000 US$","10","Official data reported on FAO Questionnaires from countries","1000 US$","1030","Official data reported on FAO Questionnaires from countries","1000 US$","4","Official data reported on FAO Questionnaires from countries","1000 US$","24","Official data reported on FAO Questionnaires from countries","1000 US$","27","Official data reported on FAO Questionnaires from countries","1000 US$","32","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Soil working equipment (trade) [2455016]","","","","","","","1000 US$","277","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","326","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","170","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","347","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","306","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","268","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","221","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","270","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","333","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","317","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","167","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","837","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","328","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","627","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","650","FAO estimate","1000 US$","750","FAO estimate","1000 US$","700","FAO estimate","1000 US$","720","FAO estimate","1000 US$","730","FAO estimate","1000 US$","740","FAO estimate","1000 US$","750","FAO estimate","1000 US$","760","FAO estimate","1000 US$","770","FAO estimate","1000 US$","780","FAO estimate","1000 US$","790","FAO estimate","1000 US$","800","FAO estimate","1000 US$","760","FAO estimate","1000 US$","780","FAO estimate","1000 US$","800","FAO estimate","1000 US$","800","FAO estimate","1000 US$","700","FAO estimate","1000 US$","500","FAO estimate","1000 US$","137","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","250","FAO estimate","1000 US$","390","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","558","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","951","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","197","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","461","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1525","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","996","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","850","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","999","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2113","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Import Value [5622]","Threshing machines [2455007]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","850","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","21","Official data reported on FAO Questionnaires from countries","1000 US$","0","Official data reported on FAO Questionnaires from countries","1000 US$","4","Official data reported on FAO Questionnaires from countries","1000 US$","10","Official data reported on FAO Questionnaires from countries","1000 US$","61","Official data reported on FAO Questionnaires from countries","1000 US$","7","Official data reported on FAO Questionnaires from countries","1000 US$","14","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Track-laying tractors (crawlers) [2455012]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","28","Data reported on country official publications or web sites (Official) or trade country files","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Agricultural machinery nes (trade) [2455017]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Agricultural tractors [2455011]","No","525","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc.","No","530","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc.","No","540","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc.","No","540","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc.","No","579","Official data reported on FAO Questionnaires from countries","No","824","Official data reported on FAO Questionnaires from countries","No","940","FAO estimate","No","1050","FAO estimate","No","1170","FAO estimate","No","1280","FAO estimate","No","1400","FAO estimate","No","1510","FAO estimate","No","1630","FAO estimate","No","1743","Official data reported on FAO Questionnaires from countries","No","1731","Official data reported on FAO Questionnaires from countries","No","1656","Official data reported on FAO Questionnaires from countries","No","2076","Official data reported on FAO Questionnaires from countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Agricultural tractors, total [2455009]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Balers (straw and fodder balers including pick-up balers) [2455005]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Combine harvesters - threshers [2455004]","No","2","Official data reported on FAO Questionnaires from countries","No","2","Official data reported on FAO Questionnaires from countries","No","2","FAO estimate","No","3","FAO estimate","No","4","FAO estimate","No","5","Official data reported on FAO Questionnaires from countries","No","5","FAO estimate","No","6","FAO estimate","No","6","FAO estimate","No","7","FAO estimate","No","8","FAO estimate","No","8","FAO estimate","No","9","Official data reported on FAO Questionnaires from countries","No","9","Official data reported on FAO Questionnaires from countries","No","9","Official data reported on FAO Questionnaires from countries","No","9","Official data reported on FAO Questionnaires from countries","No","9","Official data reported on FAO Questionnaires from countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Harvester and threshers (trade) [2455014]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Manure spreaders and Fertiliser distributors [2455003]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Milking machines [2455008]","No","4","FAO estimate","No","4","FAO estimate","No","5","Official data reported on FAO Questionnaires from countries","No","8","Official data reported on FAO Questionnaires from countries","No","8","Official data reported on FAO Questionnaires from countries","No","8","Official data reported on FAO Questionnaires from countries","No","8","Official data reported on FAO Questionnaires from countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Milking, dairy machinery (trade) [2455015]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Other Agricultural tractors (two-axle tractors) [2455013]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Pedestrian controlled tractors (single axle tractors) [2455010]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Ploughs (e.g. reversible and non-reversible ploughs) [2455001]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Root or tuber harvesting machines [2455006]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Seeders, planters and transplanters [2455002]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Soil working equipment (trade) [2455016]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Threshing machines [2455007]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","In Use [5116]","Track-laying tractors (crawlers) [2455012]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
