Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1968","1968","tonnes","166000","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1969","1969","tonnes","154000","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1970","1970","tonnes","144000","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1971","1971","tonnes","141300","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1972","1972","tonnes","121400","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1973","1973","tonnes","68600","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1974","1974","tonnes","40500","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1975","1975","tonnes","23900","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1976","1976","tonnes","18200","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1977","1977","tonnes","11400","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1978","1978","tonnes","8000","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1979","1979","tonnes","5200","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1980","1980","tonnes","4300","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1981","1981","tonnes","3800","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1982","1982","tonnes","3300","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1983","1983","tonnes","3100","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1984","1984","tonnes","2400","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1985","1985","tonnes","6000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1986","1986","tonnes","5000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1987","1987","tonnes","5000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1988","1988","tonnes","7534","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1989","1989","tonnes","15859","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1990","1990","tonnes","28913","","Official data"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1991","1991","tonnes","46000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1992","1992","tonnes","58000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1993","1993","tonnes","54000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1994","1994","tonnes","48000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1995","1995","tonnes","76000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1996","1996","tonnes","109000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1997","1997","tonnes","120000","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1998","1998","tonnes","102527","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","1999","1999","tonnes","126182","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2000","2000","tonnes","136950","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2001","2001","tonnes","133980","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2002","2002","tonnes","165963","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2003","2003","tonnes","176674","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2004","2004","tonnes","213178","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2005","2005","tonnes","210582","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2006","2006","tonnes","207894","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2007","2007","tonnes","197293","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2008","2008","tonnes","238322","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2009","2009","tonnes","287390","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2010","2010","tonnes","297052","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2011","2011","tonnes","259408","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2012","2012","tonnes","290232","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2013","2013","tonnes","360040","*","Unofficial figure"
"QD","Crops processed","226","Uganda","5510","Production","162","Sugar Raw Centrifugal","2014","2014","tonnes","360040","Im","FAO data based on imputation methodology"
